Question,Answer,Documents
건강보험 상담을 위해 어디로 연락하면 좋을까요?,건강보험 관련 상담을 원하시면 국민건강보험공단의 고객센터 번호인 1577-1000으로 연락하시면 도움을 받을 수 있습니다.,건강보험제도
알코올 중독 치료를 받으려면 어떤 기관에 신청해야 하나요?,알코올 중독 치료를 원하신다면 중독관리통합지원센터에 연락하여 이용 신청하실 수 있습니다. 센터에서는 전문적인 상담 및 치료 프로그램을 제공하고 있습니다.,중독관리통합지원센터 운영
"노후 대비로 노인장기요양보험에 관심이 많은데, 혹시 본인부담금을 줄일 수 있는 방법이 있나요?","네, 노인장기요양보험에는 본인부담금 감경제도가 마련되어 있습니다. 이 제도는 건강보험료 순위가 50% 이하인 수급자를 위한 것으로, 해당되시면 본인부담금을 감소시킬 수 있습니다.",노인장기요양보험 본인부담금 감경
산정특례 제도를 이용하려면 어떤 병명이어야 하나요? 예를 들어 줄 수 있나요?,"산정특례 제도는 주로 암, 뇌혈관질환, 심장질환과 같은 중증질환자 분들을 비롯하여 중증화상, 중증외상, 희귀질환, 중증난치성질환, 결핵질환자 분들에게 적용됩니다.",의료급여 산정특례 (중증질환 산정특례)
"본인부담 의료비 중 건강보험 적용 본인부담금을 제외하고, 연간 최대 얼마까지 재난적의료비 지원을 받을 수 있나요?",연간 최대 5천만 원 한도 내에서 재난적의료비 지원을 받을 수 있습니다.,재난적의료비 지원
의료급여 본인 부담 상한제에 대한 신청 방법 중 우편 이외의 또 다른 방법을 알려주세요.,우편 외에도 유선이나 FAX를 통해 의료급여 본인 부담 상한제에 대해 신청하실 수 있습니다.,"의료급여 본인부담금 보상제,상한제,대지급금 지원"
"곧 65세가 되는데, 언제부터 노인장기요양보험 제도를 신청할 수 있나요?","2023년 4월 1일부로 변경된 내용에 따라, 65세 도래 60일 전부터 노인장기요양보험 제도 신청이 가능합니다.",노인장기요양보험제도
지역사회 내 통합사례관리체계란 정확히 무엇인가요?,지역사회 내 통합사례관리체계는 만성적이고 복합적인 어려움을 겪고 있는 개인을 위해 여러 기관이 협력하여 맞춤형 복지 서비스를 제공하고 관리하는 시스템을 말합니다.,자살예방센터 운영
제가 사는 지역에서 지역사회 건강 프로그램에 참여하고 싶어요. 어디로 문의해야 하나요?,해당 지역 보건소에 문의하시거나 보건복지상담센터(129)로 연락하시면 지역사회통합 건강증진 사업에 대한 자세한 정보와 참여 방법을 안내받으실 수 있습니다.,지역사회통합 건강증진 사업
만약 제가 은퇴 준비를 위한 자산 관리 방법을 배우고 싶다면 어디서 무료로 강의를 들을 수 있나요?,은퇴금융 아카데미에서 자산 관리에 대한 강좌를 무료로 제공 받으실 수 있습니다.,은퇴금융 아카데미
할아버지께서 경로당에서 새로운 취미를 찾고 싶어 하신다고 하셨어요. 어떤 프로그램이 좋을까요?,"미술 클래스, 서예, 원예활동 등 다양한 취미생활을 즐길 수 있는 프로그램이 경로당 또는 노인복지관에 마련되어 있습니다.","노인복지관, 경로당 이용"
디지털배움터에서는 어떤 교육과정을 무료로 이용할 수 있나요?,"디지털배움터에서는 디지털 기초 교육과 일상생활에 필요한 ICT 활용 교육을 무료로 제공합니다. 여기에는 모바일 사용 방법, 키오스크 이용법 등이 포함되어 있습니다.",디지털배움터
저렴한 노후준비 프로그램을 찾고 있습니다. 국민연금공단에서는 어떤 서비스를 제공하나요?,국민연금공단에서는 다양한 노후준비 프로그램을 제공합니다. 상세 정보와 상담을 원하시면 국민연금 콜센터(1355)에 연락하시거나 웹사이트를 방문해보세요.,노후준비서비스
치매 선별검사가 필요할 때 어디서 무료로 받을 수 있나요?,전국 보건소에서 치매 선별검사인 CIST를 무료로 받을 수 있습니다.,치매검진 지원
치매치료 관리비 지원사업의 소득 기준에 대해 자세히 알려주세요.,"이 지원사업의 소득 기준은 가구원이 4인 기준으로 월 648만 2,000원 이하인 경우입니다.",치매치료 관리비 지원사업
돌봄이 필요한 어르신이 노인맞춤돌봄서비스를 받으려면 어디로 신청해야 하나요?,노인맞춤돌봄서비스를 받고자 하는 어르신은 가까운 주민센터나 노인복지관에 문의하여 신청할 수 있습니다.,노인맞춤돌봄서비스
대한항공을 이용하는 65세 이상 어르신에게 적용되는 항공요금 감면율은 국내선과 국제선 모두 동일한가요?,"예, 대한항공을 이용하는 65세 이상 어르신은 국내선 및 국제선 항공요금에 대해 동일하게 10%의 감면 혜택을 받을 수 있습니다.",어르신을 위한 요금감면 제도
보건복지 관련 문의는 어느 번호로 해야 하나요?,보건복지 관련 문의는 보건복지부 콜센터인 129번으로 하실 수 있습니다.,노인보호 전문기관 이용
어르신 맞춤형 문화예술활동 프로그램에는 어떤 내용들이 포함되나요?,"음악, 연극, 무용, 사진, 전통분야 등 다양한 맞춤형 문화예술활동이 포함됩니다.",어르신 문화활동 지원
긴급하게 노후 자금이 필요한데 어디에 문의해야 하나요?,긴급한 노후 자금이 필요하신 경우에는 국민연금공단 콜센터(1355)로 문의하실 수 있습니다.,노후긴급자금 대부 사업
할머니 틀니를 지원받으려면 어떤 절차를 거쳐야 하나요?,먼저 국민건강보험공단에 전화(1577-1000) 또는 보건복지상담센터(129)로 상담을 통해 필요한 절차와 구비해야 할 서류에 대해 안내받으실 수 있습니다.,노인 틀니 지원
태블릿일체형 게이트웨이는 어떤 기능을 제공하나요?,"태블릿일체형 게이트웨이는 활동량(심박, 호흡) 감지 등의 기능을 제공하여 건강 상태를 모니터링 하고 응급상황에 대비할 수 있게 해줍니다.","독거노인, 장애인 응급안전 안심서비스"
전화로 기초연금제도 상담을 받아보고 싶은데 어느 번호로 연락해야 하나요?,기초연금제도에 대한 전화 상담을 원하신다면 보건복지상담센터(129) 또는 국민연금공단 콜센터(1355)로 연락하실 수 있습니다.,기초연금제도
우리 동네에서 늙은이들을 위한 무료 안과 진료는 어디서 신청하나요?,"지역 내의 노인분들을 위한 무료 안과 진료 서비스를 원하신다면, 근처 시군구나 보건소로 연락하셔서 노인 안검진 및 개안수술 서비스 신청 절차에 대해 문의하시면 됩니다. 여기서 필요한 정보를 제공받아 신청을 진행할 수 있습니다.",노인 안검진 및 개안수술
내가 가진 주택들의 총 가치가 9억 원 이하면 주택연금 가입이 가능한 연령은 몇 살부터인가요?,만 55세 이상부터 주택들의 총 가치가 9억 원 이하인 경우 주택연금에 가입할 수 있습니다.,주택연금제도
평생 임플란트 지원 개수에 제한이 있나요? 만약 있다면 몇 개인가요?,"예, 평생 동안 지원받을 수 있는 임플란트는 최대 2개까지로 제한되어 있습니다. 이는 부분틀니를 지원받은 경우에도 동일하게 적용됩니다.",노인 치과 임플란트 지원
고령자친화기업에 대한 지원 내용에는 어떤 것들이 포함되어 있나요?,"노인다수 고용기업이나 우수 노인고용기업에 대한 지원을 제공하며, 인증형 노인 일자리와 창업형 노인 일자리가 포함됩니다.",노인 일자리 및 사회활동 지원
장애가 있는 우리 아이를 위한 국립 특수학교 입학 절차에 대해 문의하고 싶습니다. 어떻게 해야 하나요?,국립 특수학교의 입학 절차 및 기타 지원에 관한 문의는 교육부에 전화하셔서 안내 받으시면 됩니다. 전화번호는 02-6222-6060입니다.,국립특수학교 및 국립부설학교 특수학급 지원
장애인 직업재활시설에서 근무하는 근로자에게는 어떤 혜택이 주어지나요?,"장애인 직업재활시설에서 근후하는 근로장애인은 최저임금 적용제외 대상이 될 수 있으며, 이를 통해 일에 집중하며 필요한 지원과 훈련을 받을 수 있습니다.",근로장애인 전환지원
"할아버지 댁에 경사로를 설치하려고 하는데, 이 비용도 농어촌 주택 개조 지원금으로 해결할 수 있을까요?",경사로 설치비용 역시 농어촌 장애인 주택 개조 지원금을 통해 해결하실 수 있습니다. 자세한 사항은 거주하시는 지역의 농업기술센터나 시·군·구청에서 안내받으실 수 있습니다.,농어촌 장애인 주택 개조
대학에서 제공하는 장애학생 지원 서비스 이용 시 구체적인 이동 및 편의 지원에는 어떤 것들이 있나요?,"이동 및 편의 지원에는 장애학생의 학교 내부 이동을 돕는 서비스, 장애에 맞는 책상과 의자 제공, 시험보기에 적합한 환경 조성 등이 포함될 수 있습니다.",대학의 장애학생지원센터 운영 지원
등록장애인도 무료로 법률 상담을 받을 수 있나요?,"예, 등록장애인은 중위소득 125% 이하일 경우 무료 법률구조 제도의 혜택을 받을 수 있습니다.",무료 법률구조 제도
발달장애인 가족휴식 지원으로 제공되는 테마여행에는 어떤 종류가 있나요?,"테마여행으로는 체험여행, 역사탐방, 문화체험 등 다양한 주제의 여행을 지원하며, 여행지 관광 중심으로 체험비가 지원됩니다.",발달장애인 가족휴식 지원
발달장애인 공공후견 제도에 대해 알아보고 싶어요. 제도 신청은 어떻게 하나요?,공공후견 제도에 대한 정보와 신청 절차는 보건복지상담센터(129)로 연락하시면 자세한 안내를 받으실 수 있습니다.,발달장애인 공공후견 지원
발달장애인 긴급돌봄 서비스 신청은 어떤 기관에서 할 수 있나요?,"발달장애인 긴급돌봄은 지역발달장애인지원센터 또는 발달장애인 긴급돌봄센터에서 신청할 수 있으며, 평일 주간은 전자를, 야간/주말/공휴일/당일은 후자를 이용해 주세요.",발달장애인 긴급돌봄 시범사업
어린 자폐성 장애를 가진 아이를 둔 부모로서 상담을 받을 수 있는 방법이 있을까요?,"네, 발달장애인 자녀를 둔 부모 및 보호자의 경우 상담 지원을 받을 수 있으며, 아이가 만 6세 미만 영유아일 경우 장애등록이 되어 있지 않더라도 의사의 소견서나 진단서를 통해 서비스를 이용할 수 있습니다.",발달장애인 부모 상담 지원
나이 제한 없이 어떤 방법으로 발달재활 서비스를 받을 수 있나요?,"만 6세 이상의 경우 장애등록을 해야 하지만, 만 6세 미만의 경우는 장애등록 없이 발달재활서비스 의뢰서 및 검사결과로 서비스를 받을 수 있습니다.",발달재활 서비스
보조공학기기 구입 후 유지해야 하는 고용 또는 근로관계 기간은 얼마나 되나요?,보조공학기기 구입일 혹은 맞춤형 보조공학기기의 공단 구입 결정일로부터 2년 동안 고용 또는 근로관계를 유지해야 합니다.,보조공학기기 지원
발달장애가 있는 성인 가족 구성원을 위해 주간활동 서비스를 신청하려면 어디로 연락해야 하나요?,발달장애인 성인 가족 구성원에 대한 주간활동 서비스는 보건복지상담센터인 129번으로 연락하거나 중앙발달장애인지원센터에 전화번호 02-3433-0743을 통해 신청할 수 있습니다.,성인 발달장애인 주간활동 서비스
음성안내 기능이 포함된 TV는 무엇이 특별한가요?,"음성안내 기능을 포함한 TV는 시각 장애인 사용자들을 위해 방송 메뉴와 선택 항목을 음성으로 안내합니다. 이를 통해 사용자는 TV 조작을 더 쉽게 배우고, 독립적으로 프로그램을 선택하며 시청할 수 있습니다.",소외계층 방송접근권 보장사업(시각 및 청각장애인용 TV보급)
수어통역센터 이용 시 비용이 드나요?,"수어통역센터의 기본 통역 서비스는 대부분 무료로 제공됩니다. 특별한 경우 또는 상세한 서비스 관련해서는 일부 비용이 발생할 수 있으니, 이용에 앞서 센터에 문의해 주세요.",수어통역센터
LPG 사용승인을 받으려면 어디에 문의해야 하나요?,LPG 사용승인은 각 지역의 시군구청 차량등록 담당부서에서 신청할 수 있습니다.,승용자동차 LPG 연료 사용 허용
제가 들은 바로는 정부에서 말더듬이나 발음 문제를 가진 어린이들을 위한 프로그램을 제공한다고 들었는데 어떻게 신청하나요?,말더듬이나 발음 문제 등의 언어 발달 관련 지원 프로그램에 대해 알아보시려면 보건복지상담센터(129)로 전화하여 자세한 정보와 신청 절차를 안내받으실 수 있습니다.,언어발달 지원
저소득층 여성장애인을 위한 가정내 도움 서비스를 받고 싶어요. 자격 요건이 어떻게 되나요?,저소득 가정에 등록된 여성장애인 분들을 대상으로 하는 가사도우미 파견 서비스가 있습니다. 해당 지역의 복지사무소에 문의하여 자격을 확인하실 수 있습니다.,여성장애인 가사도우미 파견
지역 복지관에 여성 장애인 교육 지원 프로그램을 신청하고 싶습니다. 첫 단계로 무엇을 해야 하나요?,해당 프로그램에 참여하고자 할 때는 먼저 지역 시도청의 장애인 담당 부서에 연락하여 필요한 절차와 정보를 안내받아야 합니다. 그 다음 복지관이나 교육기관에 신청하시면 됩니다.,여성장애인 교육 지원
여성장애인 교육 지원 서비스를 신청하려면 어디로 연락해야 하나요?,"여성장애인 교육 지원 서비스 신청은 지역 내 장애인 복지관이나 보건복지부, 여성가족부 등 관련 정부 부처에 연락하여 절차를 안내 받으시면 됩니다. 특히, 우선 지원 대상자 여부 등 세부 사항을 확인하는 것이 중요합니다.","여성장애인 교육 지원
이렇게 각기 다른 관점에서 여성장애인 교육 지원 서비스에 대한 문의에 답변을 제공하였고 작성된 자료는 복지정책에 대한 이해도를 높이고 자주 묻는 질문에 대한 정보를 제공하는 데 도움이 될 것입니다."
여성장애인 출산비용 지원은 얼마나 되나요? 지원금액을 알고 싶어요.,"여성장애인 출산비용 지원의 구체적인 금액은 정부 정책에 따라 변동될 수 있고, 지자체 별로 차이가 있을 수 있습니다. 정확한 액수는 관할 지자체에 문의하셔야 합니다.",여성장애인 출산비용 지원
지역 단위로 장애 입양아에 대한 의료비를 지원해주나요? 신청은 어떻게 해야 하나요?,"네, 지역 단위로 장애를 가진 입양아에게 의료비 지원이 가능합니다. 지원을 받고자 하시면 거주하고 계신 지역의 시군구청에 직접 방문하셔서 의료비 지원에 관한 신청을 하셔야 합니다. 지원 조건이나 필요 서류 등은 해당 청의 지침을 확인하시는 것이 좋습니다.",장애 입양 아동 의료비 지원
장애인연금법상 중증장애인으로 분류되지 않은 사람이 받을 수 있는 복지 혜택에는 무엇이 있나요?,"장애인연금법상 중증장애인이 아닌 경우, 해당 인물이 기초생활 수급자 또는 차상위계층에 속한다면 장애수당을 포함해 다른 복지 혜택을 받을 수 있습니다.",장애수당
방과후 어린이집을 이용하는 장애아동이 이 지원을 받기 위해선 최소 몇 시간을 이용해야 하나요?,지원을 받기 위해서는 방과후 어린이집을 일일 4시간 이상 이용해야 합니다.,장애아 방과후 보육료 지원
복지로에서 장애아동 보육료를 온라인으로 신청하려면 어떻게 해야 하나요?,복지로의 공식 웹사이트(www.bokjiro.go.kr)에 접속하여 온라인 지원 신청을 진행하면 됩니다.,장애아 보육료 지원
장애를 가진 자녀를 둔 부모로서 도움을 받을 수 있는 정부 지원 서비스에 대해 알고 싶습니다. 어디에 문의해야 하나요?,장애아가족 양육지원 신청과 관련된 정보와 지원 서비스는 보건복지상담센터(129)로 문의하시면 안내 받으실 수 있습니다.,장애아가족 양육지원
저희 아이는 장애아동인데 어린이집에 다니고 있어요. 연장형 보육료를 신청할 수 있을까요?,"장애아동이어야 하며, 이미 '장애아 보육료(취학 전)'를 받고 있는 케이스나 만 12세 이하의 취학 장애아동에게 한하여 야간연장 보육료를 포함한 '장애아동 그밖의 연장형 보육료' 지원 신청이 가능합니다.",장애아동 그밖의 연장형 보육료 지원(어린이집 이용 아동)
아이가 장애를 가지고 있어서 지원을 받고 싶은데 복지로는 무엇인가요?,복지로는 복지 서비스를 온라인으로 신청하고 조회할 수 있는 정부 공식 웹사이트입니다. 여기를 통해 장애아동 양육수당 신청을 할 수 있어요.,장애아동 양육수당
입양 자녀가 심한 장애가 있는 경우 어떤 혜택이 주어지나요?,"장애정도가 심한 아동을 입양한 가정은 월 62만 7,000원의 양육보조금을 받을 수 있습니다.",장애아동 입양양육 지원
장애아동수당을 받기 위한 과정에는 어떤 조사가 포함되나요?,시군구 통합관리팀의 조사를 통해 장애아동수당의 보장 여부가 결정됩니다.,장애아동수당
기초생활수급자가 장애인 거주시설 입소 시 국가의 지원 혜택을 받을 수 있나요?,"네, 기초생활수급자는 장애인 거주시설 실비입소 시 별도의 소득이나 재산조사 과정 없이 지원 대상으로 인정받을 수 있습니다.",장애인 거주시설 실비입소 이용료 지원
장애인 거주시설에 들어가려면 어디서 신청해야 하나요?,"장애인 거주시설 이용을 희망하신다면, 가까운 읍면동 주민센터를 방문하여 신청 절차를 밟으시면 됩니다.",장애인 거주시설 이용
교육비와 의료비 공제에 관해 장애인을 위한 예외 사항이 있나요?,"네, 장애인 특수교육비는 교육비공제를 위한 한도 제한 없이 공제받을 수 있고, 장애인 보장기기 구매 비용 또한 의료비 공제에서 한도 제한 없이 공제 가능합니다.",장애인 건강보험료 경감
"장애인을 고용하고 있는데, 관련 비용에 대한 지원을 받으려면 어디로 연락해야 하나요?",장애인 고용관리와 관련된 비용 지원을 위해서는 한국장애인고용공단의 고객센터(1588-1519)로 연락하셔야 합니다.,장애인 고용관리 비용 지원
장애인 고용보험 가입자 중 경증 장애인 여성이 2020년부터 2022년 사이에 받을 수 있는 장려금은 얼마인가요?,2020년부터 2022년 사이에 경증 장애인 여성이 받을 수 있는 장려금은 월 45만 원입니다.,장애인 고용장려금 지원
근로지원인 서비스의 여부와 지원 내용은 어떻게 결정되나요?,서비스 여부와 지원 내용은 현장 조사 및 평가 후 공단 지역본부 및 지사에서 결정합니다.,장애인 근로지원인
외국인이 장애인 등록을 위해 제출하는 증빙서류는 무엇이 있을까요?,외국인의 경우 장애인 등록을 위해서 혼인신고 증빙서류를 제출해야 할 수 있습니다.,장애인 등록신청
건강보험에 가입된 등록장애인이 사용할 수 있는 보조기기의 급여 혜택은 어떻게 되나요?,건강보험(또는 의료급여)에 가입된 등록장애인은 보조기기 급여 혜택을 받을 수 있습니다. 이는 해당 보조기기 구입 및 대여 비용의 일부가 지원되어 경제적 부담이 완화되는 제도입니다.,장애인 보조기기 급여
장애인 보조기기를 지원받으려면 어떤 조건을 갖추어야 하나요?,"장애인 보조기기 지원 대상은 기초생활수급자 또는 차상위계층에 해당하는 지체, 뇌병변, 시각, 청각, 심장, 호흡, 발달, 언어 장애인으로 한정되어 있습니다.",장애인 보조기기 지원
지역 내의 장애인 복지관을 이용하고 싶은데 어떻게 신청할 수 있나요?,"장애인 복지관 이용을 원하실 경우, 가까운 복지관에 직접 방문하거나 전화로 이용 신청을 하실 수 있습니다.",장애인 복지관
"우리 가족 중 장애인이 있는데, 상속 받을 때 세금 혜택이 있다고 들었습니다. 어떻게 신청해야 하나요?",상속세와 관련된 장애인 공제 혜택 신청은 국세상담센터(126)에 연락하시면 친절하게 안내해줄 거예요.,장애인 상속세 상속공제
비장애인인데도 생활이동지원센터 이용이 가능한가요?,"장애인 생활이동지원센터의 서비스는 이동에 제약을 받는 장애인을 위해 특별히 운영되므로, 비장애인은 이용 대상이 아닙니다.",장애인 생활이동지원센터
행정복지센터에서 제공하는 장애인 복지 서비스를 이용하고 싶어요. 어떻게 시작해야 하죠?,원하시는 장애인 복지 서비스를 받기 위해서는 먼저 주소지 기준의 읍면동 주민센터(행정복지센터)에 신청하셔야 합니다. 상담센터를 통해서도 안내와 신청이 가능합니다.,장애인 서비스지원 종합조사 신청
올해 새로 시작한 경증 여성 장애인 직원을 위한 첫 6개월 지원금이 얼마인지 알고 싶어요.,2023년 이후에 고용된 경증 여성 장애인 근로자의 첫 6개월 지원금은 300만 원입니다.,장애인 신규 고용장려금 지원
"나는 장애가 있고 운전을 배우고 싶은데, 국립재활원에 이에 대한 정보를 문의할 수 있는 전화번호가 있나요?","네, 국립재활원 장애예방운전지원과에서 운전교육 사업 정보를 제공합니다. 문의하실 전화번호는 02-901-1552, 02-901-1553, 02-901-1554, 02-901-1555, 02-901-1556으로 다섯 군데에 걸쳐 있습니다.",장애인 운전교육 사업
장애인을 위한 외래 진료 시 의료비 지원은 어떻게 되나요?,"장애인 외래 진료 시 1차 의료기관은 750만 원까지, 2·3차 의료기관은 본인부담금 전액을 지원받을 수 있습니다. 다만 식대 및 약제비는 해당 지원에서 제외됩니다.",장애인 의료비 지원
비장애인인데도 장애인 의료재활시설 이용이 가능한가요?,"아니요, 장애인 의료재활시설은 장애인을 위한 서비스이므로 장애인 등록증(복지카드)을 소지한 분들을 대상으로 합니다.",장애인 의료재활시설 이용
시군구청 장애인 일자리 사업 담당과는 언제 연락할 수 있나요?,"장애인 일자리 지원 신청 및 문의는 대개 시군구청 근무 시간 내에 가능하므로, 주중 근무 시간에 연락하시는 것이 좋습니다.",장애인 일자리 지원
"'장애인 자동차 표지' 신청 때, 보호자의 범위에 포함되는 사람들에는 어떤 이들이 있을까요?","보호자에는 배우자, 직계존비속(부모 및 자녀), 그 배우자, 배우자의 직계존비속, 그리고 형제자매가 포함됩니다.",장애인 자동차 표지 발급
장애인 자립자금 대여를 받기 위한 무보증 대출의 소득 기준은 얼마인가요?,무보증 대출을 위해서는 연간 소득이 600만 원 이상이거나 연간 재산세가 2만 원 이상이어야 합니다.,장애인 자립자금 대여
지역 내에서 장애인을 위한 재활 서비스를 이용하려면 어디로 연락해야 하나요?,"장애인을 위한 재활 서비스를 이용하고자 할 때는 먼저 귀하의 거주 지역 시군구청에 연락하여 재활 서비스와 관련된 정보를 제공받은 후, 그 정보를 바탕으로 해당 재활지원 프로그램을 운영하는 기관에 직접 신청하셔야 합니다.",장애인 재활지원 사업
자동차 개별소비세 면제를 받기 위한 장애인 차량 구입 한도는 어떻게 되나요?,"한도는 장애인 한 명 당 차량 한 대에 대해서만 적용되며, 개별소비세 면제 금액은 최대 500만 원으로 정해져 있습니다.",장애인 전용 승용자동차에 대한 개별소비세 면제
장애인을 위한 디지털 교육 프로그램에 대해 어떻게 신청할 수 있나요?,"장애인을 위한 디지털 교육 프로그램은 한국지능정보사회진흥원의 디지털배움터를 통해 신청할 수 있습니다. 웹사이트 방문, 전화상담 또는 이메일을 통해 문의하면 상세 안내를 받으실 수 있습니다.",장애인 정보화교육
장애인 주간 보호센터에서 제공하는 낮 시간의 서비스에는 어떤 것들이 포함되나요?,"낮 시간에 제공하는 서비스로는 장애인을 보호하는 것을 기본으로 재활치료, 교육 프로그램, 여행 및 견학 기회 그리고 취미생활 지원 등 다양한 활동을 포함합니다.",장애인 주간 보호시설
장애인이 특별 공급 주택을 신청하고 싶을 때 어디로 가야 하나요?,장애인 주택 특별공급 신청은 가까운 읍면동 주민센터(행정복지센터) 또는 한국토지주택공사(LH)에 방문하여 신청하실 수 있습니다.,장애인 주택 특별(우선)공급
장애인 직업 훈련을 받으려면 취업성공패키지에 꼭 참여해야 하나요?,"반드시 필요한 것은 아닙니다. 그러나 공단은 훈련 후 체계적인 취업 지원을 위해서 취업성공패키지 참여를 권장하고 있으며, 참여를 희망하는 경우 관련 기관에 방문하여 신청하시면 됩니다.",장애인 직업능력개발 운영(훈련수당)
"장애인 직업재활 프로그램에 참여하고 싶어요, 어떻게 신청할 수 있나요?",신청을 하시려면 원하시는 장애인 직업재활시설에 직접 전화하시거나 방문하시면 신청하실 수 있습니다.,장애인 직업재활시설 이용
올해부터 장애인 창업가를 위한 사업화 지원금의 지원 조건이 어떻게 변경되었습니까?,"2023년부터 장애인 창업가에게 제공되는 사업화 지원금의 조건이 변경되어 최소 1,000만 원, 최대 2,000만 원까지 지원 받을 수 있게 되었습니다.",장애인 창업육성
창업점포 감정평가는 무슨 목적으로 실시되나요?,"창업점포 감정평가는 지원받는 희망점포의 적정 가격을 평가하고, 과도한 임차보증금 부담을 방지하기 위해 실시됩니다. 이 과정을 통해 장애인 창업자의 합리적인 점포 이용이 가능해집니다.",장애인 창업점포 지원사업
장애인을 위한 체력 증진 프로그램이 있는 체육시설을 찾고 있는데 어떤 곳이 있을까요?,"장애인 전문 체육시설 중 하나로는 '장애인 국민체육센터'가 있으며, 여기에는 다양한 체력 증진 프로그램과 훈련 시설이 마련되어 있습니다. 지역 내 장애인체육회를 통해 더 자세한 정보 및 가까운 시설을 찾아보시는 것도 좋습니다.",장애인 체육시설
"만약 장애를 가진 사람이 진로를 결정하고 싶을 때, 어떤 도움을 받을 수 있나요?",장애인 취업성공패키지를 통해 전문 상담사의 지원을 받아 개인 맞춤형 진로설계와 취업계획을 수립할 수 있습니다. 이는 취업성공패키지의 1단계 과정에 해당합니다.,장애인 취업성공패키지
장애인표준사업장이 되기 위한 기본적인 요건 중 하나는 무엇인가요?,"장애인표준사업장이 되기 위해서는 최소 장애인 근로자 수가 10명 이상이어야 합니다. 또한, 상시근로자 수에 대비하여 일정비율 이상의 장애인 및 중증장애인을 고용해야 합니다.",장애인 표준사업장 설립 지원
활동지원 급여 신청을 위해 평가해야 할 장애인의 최소 점수는 몇 점인가요?,활동지원 급여 신청을 위한 최소 점수는 종합점수 42점 이상입니다.,장애인 활동지원
올해부터 장애인고용 시설장비 융자 지원방식 변경에 따른 사업주부담금리는 어떻게 산정되나요?,사업주부담금리는 사업주대출금리에서 정부가 지원하는 이자차액보전금리를 차감한 값으로 산정됩니다. 이는 실질적인 금리 부담을 줄여 사업주가 더 낮은 이자로 대출받을 수 있게 하는 제도입니다.,장애인고용 시설장비 융자 및 무상지원
장애인 창업보육실 입주 기업이 2023년부터 누릴 수 있는 새로운 지원 내용에는 어떤 것들이 포함되어 있나요?,"새로운 지원 내용에는 개별적인 비즈니스 멘토링, 맞춤형 세무 관리 방안, 그리고 기업의 인지도를 높일 수 있는 홍보마케팅 전략 지원 등이 포함되어 있습니다.",장애인기업 창업보육실 운영
"보조기기를 샀는데, 세금 줄일 수 있는 방법이 있을까요?","네, 보조기기 구입 시 부가가치세 감면 혜택을 받으려면 국세상담센터(126)에 영세율 적용에 관한 문의를 하실 수 있습니다.",장애인보조기기 부가가치세 영세율 적용
"장애인 작업장에서 만든 제품을 대규모로 유통시키고 싶은데, 어떤 서비스가 도움이 될까요?","장애인생산품 판매시설에서는 대규모 유통을 위한 관련 상담과 마케팅 지원 등을 포함해 맞춤형 서비스를 제공하므로, 이를 통해 유통과 판매를 확장할 수 있습니다.",장애인생산품 판매시설
'복지로' 웹사이트에서 장애인연금 신청을 하려면 어떻게 해야 하나요?,복지로 웹사이트로 이동하여 http://www.bokjiro.go.kr/pension 주소를 통해 장애인연금 관련 정보를 확인하고 온라인으로 신청 절차를 진행하실 수 있습니다.,장애인연금
전화번호 044-205-3860은 어떤 문의를 위한 번호인가요?,"그 전화번호는 행정안전부로, 장애인용 자동차의 지방세 감면 신청 관련 문의를 위해 사용하시면 됩니다.",장애인용 자동차에 대한 지방세 감면
이동통신 요금 감면을 위해 주민센터에서 어떤 서류를 제출해야 하나요?,주민센터에서 이동통신 요금 감면을 신청하려면 본인의 등록장애인증을 지참해 신청하시면 됩니다. 자세한 절차와 필요 서류는 현장에서 안내받으실 수 있습니다.,장애인을 위한 요금감면제도
기존에 등록된 장애인이 재판정을 받을 경우 검사비 지원을 받으려면 어떤 기준에 부합해야 하나요?,"기존에 등록된 장애인이 재판정을 받으려면 기초생활수급자이거나 차상위 계층에 속해야 합니다. 이는 재판정이 필요한 재진단 기한 도래나 장애인연금, 장애수당, 장애아동수당 신청과 관련됩니다.",장애정도 심사 검사비 지원
"신규 장애인 등록을 하려는데, 진단서 발급비용도 지원받을 수 있나요?","네, 신규 장애인 등록 시 진단서 발급비 지원이 가능합니다. 기초생활수급자일 경우 영수증 제출 없이 지원받을 수 있습니다.",장애정도 심사용 진단서 발급비 지원
중증장애인 검진 시 검진기관은 어떤 형태로 지원을 받게 되나요?,"중증장애인을 대상으로 할 때, 검진기관은 추가 검진가산비용에 대한 지원을 받을 수 있습니다.",장애친화 건강검진
특수학급을 운영하는 일반학교의 교사도 특수교육 지원을 받는 대상인가요?,"예, 특수학급을 운영하는 일반학교의 교사도 특수교육대상자를 지원하기 위한 대책의 일환으로 장애학생 정보격차 해소 지원 대상에 포함됩니다.",장애학생 정보격차 해소 지원
국가유공자 중에서도 정보통신 보조기기를 제공받는 기준은 무엇인가요?,국가유공자 중에서 상이등급 판정을 받은 개인이 정보통신 보조기기 보급 대상에 해당합니다.,정보통신 보조기기 보급
"중증장애인을 위한 훈련수당 신청 관련, 전화로 문의가 가능한 번호를 알려주세요.",중증장애인 훈련수당과 관련된 전화 문의는 한국장애인고용공단 1588-1519 번으로 하실 수 있습니다.,중증장애인 지원고용(훈련수당)
