Question,Answer,Documents
보건복지상담센터에서는 어떤 서비스를 문의할 수 있나요?,"보건복지상담센터(129)에서는 독거노인과 장애인을 위한 응급안전 안심서비스에 대한 문의는 물론이고 건강보험, 장기요양보험, 복지서비스 등 광범위한 보건복지 관련 서비스에 대한 상담 및 안내를 제공합니다.","독거노인, 장애인 응급안전 안심서비스"
129번 전화는 어떤 경우에 사용하는 것인가요?,"전화번호 129, 즉 보건복지상담센터는 독거노인이나 장애인과 같이 응급 상황에서 안전을 확보해야하는 분들을 위한 응급안전 안심서비스의 상담은 물론, 다양한 복지 문제와 건강 관련 질의응답을 위해 사용하실 수 있는 전화번호입니다.","독거노인, 장애인 응급안전 안심서비스"
65세 이상의 노인 중 어떤 소득수준의 어르신들이 기초연금을 받을 수 있는가요?,만 65세 이상의 어르신 중 소득인정액이 하위 70% 이하인 분들이 기초연금 수급 대상입니다.,기초연금제도
내 부모님이 기초연금을 신청할 자격이 있는지 알고 싶어요. 확인할 수 있는 기준이 어떻게 되나요?,"부모님의 나이가 65세 이상이실 경우, 그리고 소득인정액이 선정기준액인 소득하위 70% 범위 안에 들어야 기초연금 신청 자격이 있습니다.",기초연금제도
"올해 만 65세가 되지만, 기초연금을 받으려면 어떤 소득 기준을 충족해야 하나요?",기초연금 수령을 위해서는 만 65세가 되는 해에 소득인정액이 소득하위 70%에 해당하는 선정기준액 이하이어야 합니다.,기초연금제도
기초연금제도에서 단독가구의 월 최대 지원금액은 얼마인가요?,기초연금제도에서 단독가구의 월 최대 지원금액은 32만 3180원입니다.,기초연금제도
소득하위 70%에 해당하는 부부가구의 선정기준액은 얼마인가요?,소득하위 70%에 해당하는 부부가구의 선정기준액은 323만 2000원입니다.,기초연금제도
기초연금제도의 부부가구 월 최대 지원금액은 어떻게 되나요?,기초연금제도에서 부부가구는 월 최대 51만 7080원을 지원받을 수 있습니다.,기초연금제도
한 명의 노인이 기초연금으로 받을 수 있는 최대 금액은 얼마인가요?,한 명의 노인이 기초연금으로 받을 수 있는 최대 금액은 25만 8540원입니다.,기초연금제도
단독가구가 기초연금제도를 통해 받을 수 있는 월 지원금액 선정기준은 어느 정도인가요?,단독가구의 경우 기초연금제도에 의해 선정기준 금액은 202만원입니다.,기초연금제도
기초연금제도에서 지원금은 어떤 기준으로 결정되나요?,"기초연금제도에서 지원금은 소득하위 70% 여부와 가구 유형(단독가구 또는 부부가구)에 따라 결정되며, 일정 금액 이하인 경우 최대 지원금액을 받을 수 있습니다.",기초연금제도
만 65세가 되기 전 기초연금을 신청하고 싶어요. 언제부터 신청할 수 있나요?,만 65세 생일이 속하는 달의 1개월 전 초일부터 신청하실 수 있습니다.,기초연금제도
"기초연금을 온라인으로 신청하고 싶은데, 어디서 할 수 있나요?",복지로 웹사이트(www.bokjiro.go.kr)을 통해 온라인으로 신청하실 수 있습니다.,기초연금제도
몸이 불편해서 직접 신청할 수 없어요. 대안이 있나요?,국민연금공단의 '찾아뵙는 서비스(1355)'를 신청하시면 방문하여 접수 도와드립니다.,기초연금제도
기초연금 수령 시 어떤 소득이 선정기준에 반영되지 않나요?,"일용근로소득, 공공일자리소득, 자활근로소득은 기초연금 선정기준 소득인정액에서 제외됩니다.",기초연금제도
직역연금을 받고 있는 경우 기초연금을 받을 수 있나요?,직역연금 수급권을 가진 분은 기초연금 지급대상에서 제외될 수 있습니다.,기초연금제도
2023년 변동된 기초연금 상시근로소득 공제는 어떻게 적용되나요?,2023년 1월부터 기초연금 상시근로소득에서 108만원을 공제한 후 30%를 추가로 공제합니다.,기초연금제도
기초연금에 대한 상세한 정보를 얻고 싶어요. 어디에서 안내를 받을 수 있을까요?,"기초연금에 대한 자세한 상담 및 안내는 보건복지상담센터(129)와 국민연금공단 콜센터(1355)를 통해 받으실 수 있으며, 기초연금 누리집(http://basicpension.mohw.go.kr)에서도 다양한 정보를 확인하실 수 있습니다.",기초연금제도
온라인으로 기초연금 관련 질문을 하고 싶을 때 어디로 접속해야 하나요?,기초연금과 관련된 질의 응답을 온라인으로 하고자 하신다면 기초연금 누리집(http://basicpension.mohw.go.kr)에 접속하셔서 문의하실 수 있습니다.,기초연금제도
전화로 기초연금제도 상담을 받아보고 싶은데 어느 번호로 연락해야 하나요?,기초연금제도에 대한 전화 상담을 원하신다면 보건복지상담센터(129) 또는 국민연금공단 콜센터(1355)로 연락하실 수 있습니다.,기초연금제도
나는 기초연금제도에 대해 자세히 알아보려고 해요. 인터넷 말고 전화번호가 어떻게 되죠?,인터넷 이용이 어려우시다면 기초연금에 관한 상세한 안내를 보건복지상담센터(129)와 국민연금공단 콜센터(1355)에서 전화로 받아보실 수 있습니다.,기초연금제도
기초연금에 관하여 문의할 곳이 몇 군데 있나요?,기초연금 문의를 위해 연락할 수 있는 곳은 두 군데입니다. 보건복지상담센터(129)와 국민연금공단 콜센터(1355)로 연락해주세요.,기초연금제도
해외에 있을 때 기초연금 상담은 어떻게 받을 수 있나요?,해외에 계시더라도 기초연금 관련 상담은 기초연금 누리집(http://basicpension.mohw.go.kr)을 통해 온라인으로 받으실 수 있습니다.,기초연금제도
만 60세 이상 어르신 중 가장 먼저 안 검진 서비스를 받을 수 있는 대상은 누구인가요?,저소득층에 속하는 만 60세 이상 어르신이 우선 지원 대상입니다.,노인 안검진 및 개안수술
노인 개안수술 지원 서비스를 받을 수 있는 대상은 어떤 분들인가요?,"만 60세 이상 기초생활수급자, 차상위계층, 한부모가족 어르신이 지원 서비스 대상입니다.",노인 안검진 및 개안수술
안 검진 시 어르신 중 우선권을 가지는 조건은 무엇인가요?,우선권은 저소득층에 속한 만 60세 이상 어르신에게 주어집니다.,노인 안검진 및 개안수술
노인 개안수술을 지원받고 싶은 한부모가족의 나이 기준은 얼마인가요?,지원을 받고자 하는 한부모가족 어르신은 만 60세 이상이어야 합니다.,노인 안검진 및 개안수술
차상위계층의 노인이 개안수술 비용 지원을 신청할 수 있나요?,"네, 만 60세 이상인 차상위계층의 노인이라면 개안수술 비용 지원을 신청할 수 있습니다.",노인 안검진 및 개안수술
"만약 저는 기초생활수급자이고, 나이는 만 60세를 넘었습니다. 안 검진 서비스를 받을 수 있을까요?","예, 기초생활수급자이면서 만 60세를 넘으셨다면 안 검진 서비스를 받을 수 있습니다.",노인 안검진 및 개안수술
노인 안저검사 시 1차진단에서는 어떤 검사가 이루어지나요?,1차진단에서는 정밀 안저검사 1종을 시행합니다.,노인 안검진 및 개안수술
노인 안검진의 2차진단에서 실시되는 검사들에는 어떤 것들이 있나요?,"2차진단에서는 정밀 안저검사, 안압검사, 굴절검사 및 조절검사, 안경 처방전 교부, 각막 곡률검사 등 4종을 이어서 진행합니다.",노인 안검진 및 개안수술
노인 개안수술 지원금에서는 어떤 비용이 전액 지급되나요?,"백내장, 망막질환 등 안질환자의 개인 수술비용 본인부담금 전액이 지원됩니다.",노인 안검진 및 개안수술
개안수술과 관련된 비용 외에 지원받을 수 없는 항목에는 어떤 것들이 있나요?,"개안수술과 관련 없는 질병 치료비, 간병비, 상급병실료 등 비급여와 지원 결정 전에 발생한 진료비 등을 지원받을 수 없습니다.",노인 안검진 및 개안수술
노인 안저검사의 정밀 안저검사 1종이 포함하는 항목은 무엇인가요?,정밀 안저검사 1종의 구체적인 항목에 대한 정보는 제공되지 않았습니다. 일반적으로 안저검사는 망막이나 안저의 상태를 살펴보는 검사입니다.,노인 안검진 및 개안수술
노인 개안수술 지원금은 어떤 경우에 부담금 전액을 지원하지 않나요?,지원 결정 전에 발생한 진료비에 대해서는 개안수술 지원금으로 부담금 전액을 지원하지 않습니다.,노인 안검진 및 개안수술
노년층의 눈 건강을 위해 지원받을 수 있는 검진이나 수술 서비스가 있나요?,"네, 노인 안검진 및 개안수술 서비스는 시군구 및 보건소에 문의하여 신청이 가능합니다. 이러한 서비스를 통해 노년층은 눈 건강을 돌볼 수 있는 기회를 얻을 수 있습니다.",노인 안검진 및 개안수술
할머니가 백내장 수술이 필요한데 지방자치단체에서 지원하는 프로그램이 있나요?,"할머니께서 수술이 필요하시다면, 해당 시군구 및 보건소에 문의하셔서 노인 안검진 및 개안수술 지원 프로그램에 대해 알아볼 수 있습니다. 이를 통해 백내장 수술 등에 대한 지원을 받으실 수 있습니다.",노인 안검진 및 개안수술
우리 동네에서 늙은이들을 위한 무료 안과 진료는 어디서 신청하나요?,"지역 내의 노인분들을 위한 무료 안과 진료 서비스를 원하신다면, 근처 시군구나 보건소로 연락하셔서 노인 안검진 및 개안수술 서비스 신청 절차에 대해 문의하시면 됩니다. 여기서 필요한 정보를 제공받아 신청을 진행할 수 있습니다.",노인 안검진 및 개안수술
어르신들이 무료로 눈 검사를 받을 수 있는 곳을 알고 싶어요.,노인 안검진은 보건복지상담센터(129) 또는 한국실명예방재단(02-718-1102)에서 상담을 통해 정보를 얻을 수 있습니다.,노인 안검진 및 개안수술
할머니가 눈 수술이 필요한데 어디에 문의해야 하나요?,개안수술에 대해 문의하시려면 보건복지상담센터(129)나 한국실명예방재단(02-718-1102)으로 연락하시면 도움을 받으실 수 있습니다.,노인 안검진 및 개안수술
시력이 나빠진 부모님을 위해 정부 지원 안과 검진 서비스는 어떻게 이용하나요?,부모님을 위한 정부 지원 안과 검진 서비스에 대해서는 보건복지상담센터(129)에 문의하거나 한국실명예방재단(02-718-1102)으로 연락하시면 안내받으실 수 있습니다.,노인 안검진 및 개안수술
"만 55세가 넘은 분이 가진 주택의 공시가격이 9억 원 이하일 경우, 주택연금에 가입할 수 있나요?","네, 만 55세 이상이고 보유 주택의 공시 가격 등이 9억 원 이하면 주택연금에 가입할 수 있습니다.",주택연금제도
여러 채의 주택을 소유하고 있어도 주택연금에 가입 가능한 경우는 무엇인가요?,다주택자의 경우 합산 가격이 공시 가격 등 9억 원 이하이면 주택연금에 가입할 수 있습니다.,주택연금제도
주택 가치가 9억 원을 넘어가면 주택연금에 가입할 수 없나요?,공시가격 등이 9억 원을 초과하는 2주택자는 3년 이내에 1주택을 처분한다는 조건으로 주택연금에 가입이 가능합니다.,주택연금제도
2주택자가 주택연금에 가입하려면 어떤 조건을 충족해야 하나요?,"2주택자가 공시 가격 등이 9억 원을 초과할 경우, 3년 이내에 1주택을 처분하는 조건으로 주택연금에 가입할 수 있습니다.",주택연금제도
내가 가진 주택들의 총 가치가 9억 원 이하면 주택연금 가입이 가능한 연령은 몇 살부터인가요?,만 55세 이상부터 주택들의 총 가치가 9억 원 이하인 경우 주택연금에 가입할 수 있습니다.,주택연금제도
"만약 주택연금 가입 조건으로 1주택을 팔아야 한다면, 얼마의 시간 내에 처분해야 하나요?","주택연금 가입 조건으로 1주택을 처분해야 할 경우, 3년 이내에 판매해야 합니다.",주택연금제도
"주택연금제도 이용 중 배우자가 사망할 경우, 남은 배우자는 어떻게 주택연금을 이용할 수 있나요?","사망한 배우자의 채무를 인수하여 6개월 이내에 계속해서 주택연금을 이용할 수 있으며, 연금금액은 감액 없이 기존과 동일하게 지급됩니다.",주택연금제도
주택연금 가입 후 이사를 하게 되면 어떻게 해야 하나요?,"이사 후에는 기존 주택연금 계약에 포함된 담보주택 변경 승인을 통해, 새로운 주택으로 주택연금 담보를 변경할 수 있습니다.",주택연금제도
주택연금제도에서 신규로 담보를 제공하려는 주택의 가치는 어느 정도여야 하나요?,신규 주택의 공시가격 또는 기타 평가액이 9억 원 이하이거나 기존 담보제공한 주택의 가치보다 낮거나 같아야 합니다.,주택연금제도
"주택연금제도를 이용할 때, 내 주택을 담보로 맡기는 것이 안전한 건가요?","네, 주택을 담보로 맡기면서도 계속해서 본인의 집에서 거주할 수 있고, 정해진 금액의 연금을 집을 팔지 않고도 매월 수령이 가능합니다.",주택연금제도
주택연금 수령 조건에 변동이 있을 때 주택연금 금액에 영향이 있나요?,기본적으로 주택연금을 이미 수령하고 있는 경우 조건에 변동이 있더라도 기존 금액을 감액 없이 계속해서 받을 수 있습니다.,주택연금제도
담보주택 변경 승인을 받으려면 어떤 조건을 충족해야 하나요?,담보주택 변경 승인을 받기 위해서는 변경 승인일을 기준으로 신규 담보주택의 공시가격이 9억 원 이하이거나 기존 담보주택의 가치와 동일하거나 낮아야 합니다.,주택연금제도
주택연금제도 신청은 어떤 방법으로 할 수 있나요?,주택연금제도 신청은 한국주택금융공사를 직접 방문하거나 온라인으로 할 수 있습니다.,주택연금제도
한국주택금융공사에 가지 않고도 주택연금 가입이 가능한가요?,"네, 온라인을 통해 주택연금 가입 신청을 할 수 있습니다.",주택연금제도
주택연금은 어디서 신청하면 되나요?,"주택연금제도는 한국주택금융공사의 오프라인 지점을 방문하거나, 공사의 웹사이트에서 온라인으로 신청하실 수 있습니다.",주택연금제도
주택연금제도에 대해 자세한 안내를 받고 싶어요. 어디로 연락하면 될까요?,"주택연금제도에 대한 자세한 정보는 한국주택금융공사의 전화번호 1688-8114로 문의하실 수 있습니다. 또한, 공식 웹사이트를 방문하시면 더 많은 정보를 얻으실 수 있어요.",주택연금제도
한국주택금융공사의 주택연금 관련 문의는 어떻게 하나요?,"한국주택금융공사에 주택연금 관련 문의를 하시려면 전화로 1688-8114에 연락하시거나, 공식 웹사이트 방문을 통해 다양한 정보를 확인하실 수 있습니다.",주택연금제도
주택연금에 관한 정보를 온라인으로 찾아볼 수 있는 곳이 있나요?,"네, 주택연금정보는 한국주택금융공사의 공식 웹사이트를 통해 온라인으로 확인하실 수 있습니다. 웹사이트 주소는 http://www.hf.go.kr 입니다. 또한, 추가적인 문의가 있으시면 전화 1688-8114로 연락하시는 것이 좋습니다.",주택연금제도
65세 이상인데 치아가 몇 개 빠진 경우에도 임플란트 지원을 받을 수 있나요?,"네, 부분 무치악 환자에 해당되면 임플란트 지원 혜택이 있습니다. 이는 일부 치아가 빠진 상태를 의미합니다.",노인 치과 임플란트 지원
완전히 치아가 없는 상태에서도 임플란트 지원을 받을 수 있나요?,"아니요, 치아가 전혀 없는 완전 무치악 상태는 임플란트 지원 대상에서 제외됩니다.",노인 치과 임플란트 지원
윗니만 몇 개 없어도 노인 임플란트 지원 서비스를 이용할 수 있나요?,"네, 윗니가 부분적으로 없는 부분 무치악 상태도 지원 대상에 포함됩니다.",노인 치과 임플란트 지원
만 65세 미만인 경우에는 노인 치과 임플란트 지원을 받을 수 없나요?,"그렇습니다, 만 65세 이상이 되어야 해당 지원제도를 이용할 수 있습니다.",노인 치과 임플란트 지원
부분 무치악이라는 용어의 정확한 의미는 무엇인가요?,"부분 무치악이란, 윗잇몸이나 아랫잇몸에 치아가 일부 빠져 있는 상태를 말합니다.",노인 치과 임플란트 지원
노인 임플란트 지원 대상자는 어떻게 신청하면 되나요?,대상 연령인 만 65세 이상 부분 무치악 환자는 복지서비스 담당 기관에 문의하여 신청 절차를 안내받아야 합니다.,노인 치과 임플란트 지원
노인이 임플란트 치료할 때 정부 지원금은 얼마나 돼요?,"건강보험 가입자는 치과 임플란트 비용의 70%를 지원받으며, 나머지 30%를 본인이 부담합니다. 차상위 계층은 80~90%, 의료급여 1종은 90%, 의료급여 2종은 80%를 지원받습니다.",노인 치과 임플란트 지원
"만약 제 할아버지께서 의료급여 1종 수급자일 경우, 임플란트 비용은 얼마나 내야 하나요?","의료급여 1종 수급자인 경우, 임플란트 시술 비용의 10%만 본인 부담으로 내시게 됩니다.",노인 치과 임플란트 지원
"제가 차상위 계층에 속해 있는데요, 제 임플란트 시술 비용은 얼마나 지원받을 수 있나요?","차상위 계층에 해당하시면, 치과 임플란트 비용의 10%에서 20% 사이를 본인이 부담하고 나머지는 지원받을 수 있습니다.",노인 치과 임플란트 지원
건강보험 가입자가 노인 임플란트 비용을 지원받으려면 얼마를 납부해야 되나요?,건강보험 가입자가 노인 임플란트 지원을 받으실 때는 총 비용의 약 30%를 본인이 부담해야 합니다.,노인 치과 임플란트 지원
의료급여 2종 수급자가 치과 임플란트를 받을 때 지원 금액은 얼마인가요?,의료급여 2종 수급자는 치과 임플란트 비용의 80%를 지원받으므로 20%의 비용만 본인이 부담하시면 됩니다.,노인 치과 임플란트 지원
노인 임플란트 지원 제도에 따라 최대 몇 개의 임플란트가 지원되나요?,노인 임플란트 지원 제도는 평생 최대 2개의 임플란트 시술 비용을 지원해줍니다.,노인 치과 임플란트 지원
건강보험 가입자가 치과에서 임플란트 시술을 위해 어떻게 등록하나요?,건강보험 가입자는 지정된 치과 병·의원 또는 건강보험공단 지사에서 임플란트 시술을 위한 대상자 등록을 신청할 수 있습니다.,노인 치과 임플란트 지원
의료급여를 받는 사람은 치과 임플란트 대상자로 어디에서 등록해야 하나요?,"의료급여수급자는 해당 치과 병·의원 또는 시군구, 읍면동 주민센터(행정복지센터)에서 치과 임플란트 대상자로 등록 신청이 가능합니다.",노인 치과 임플란트 지원
이미 부분틀니를 지원받은 경우에도 임플란트 지원이 가능한가요?,"네, 부분틀니를 지원받았더라도 노인 치과 임플란트 지원 정책에 따라 평생 최대 2개의 임플란트를 추가로 지원받을 수 있습니다.",노인 치과 임플란트 지원
노인 치과 임플란트 지원을 받기 위한 조건에는 어떤 것들이 있나요?,노인 치과 임플란트 지원을 받기 위해서는 건강보험 대상자 혹은 의료급여수급자로서 치과 병·의원이나 관련 기관에 등록 신청을 해야 합니다. 지원받을 수 있는 이력이 있는지 확인이 필요합니다.,노인 치과 임플란트 지원
노인 치과 임플란트 지원 신청은 어떤 기관을 통해서 할 수 있나요?,"건강보험 대상자는 치과 병·의원 또는 건강보험공단 지사를 통해, 반면 의료급여수급자는 치과 병·의원 또는 시군구 및 읍면동 주민센터(행정복지센터)를 통해 신청할 수 있습니다.",노인 치과 임플란트 지원
평생 임플란트 지원 개수에 제한이 있나요? 만약 있다면 몇 개인가요?,"예, 평생 동안 지원받을 수 있는 임플란트는 최대 2개까지로 제한되어 있습니다. 이는 부분틀니를 지원받은 경우에도 동일하게 적용됩니다.",노인 치과 임플란트 지원
노년층의 치아 보철을 위한 임플란트 보험 혜택에 대해 어디서 알아볼 수 있나요?,국민건강보험공단(1577-1000)이나 보건복지상담센터(129)로 문의하시면 노인 치과 임플란트 지원제도에 대해 자세한 정보를 받으실 수 있습니다.,노인 치과 임플란트 지원
"할머니가 임플란트가 필요한데, 어르신들을 위한 지원이 있나요? 어디서 안내를 받을 수 있을까요?","예, 있습니다. 국민건강보험공단 또는 보건복지상담센터에 연락하시면 노인분들을 위한 치과 임플란트 지원 방법에 대하여 안내 받으실 수 있어요.",노인 치과 임플란트 지원
"저희 부모님이 임플란트를 고려 중인데, 이에 대한 노인 지원제도 안내를 받고 싶습니다. 어떻게 연락해야 하나요?","노인 치과 임플란트 지원제도에 관한 안내는 국민건강보험공단이나 보건복지상담센터에 전화하셔서 상담을 받으실 수 있습니다. 해당 연락처는 국민건강보험공단은 1577-1000, 보건복지상담센터는 129번입니다.",노인 치과 임플란트 지원
만 65세 이상 기초연금 수급자가 참여할 수 있는 사회활동 지원 제도는 무엇인가요?,만 65세 이상 기초연금 수급자는 사회활동(공익활동) 지원제도에 참여할 수 있습니다.,노인 일자리 및 사회활동 지원
만 60세 이상이 참여할 수 있는 사회서비스형 선도모델 시범사업이란 무엇인가요?,"그것은 노인을 대상으로 하는 사회활동 중 하나로, 만 60세 이상이면 누구나 참여 가능한 시범사업입니다.",노인 일자리 및 사회활동 지원
사회서비스형 일자리는 어떤 연령대의 노인이 참여할 수 있나요?,"사회서비스형 일자리는 보통 만 65세 이상 노인이 참여할 수 있지만, 특정 유형의 일자리는 만 60세 이상도 참여가능합니다.",노인 일자리 및 사회활동 지원
시장형사업단에 참여하기 위한 연령 요건은 어떻게 되나요?,시장형사업단에 참여하려면 만 60세 이상이어야 합니다.,노인 일자리 및 사회활동 지원
만 60세 이상 노인을 위한 취업알선형 일자리는 무엇인가요?,"취업알선형 일자리는 만 60세 이상 노인을 위해 제공되는 일자리로, 취업을 원하는 고령자에게 알선 서비스를 제공합니다.",노인 일자리 및 사회활동 지원
시니어인턴십 프로그램과 고령화친화기업 제도에 참여할 수 있는 노인의 나이 제한은 무엇인가요?,두 제도 모두 만 60세 이상 노인이 참여할 수 있는 프로그램입니다.,노인 일자리 및 사회활동 지원
공익활동 참여 시 지급되는 활동수당은 얼마인가요?,월 30시간 이상의 지역사회 공익 증진 프로그램 참여 시 27만 원의 활동수당을 지급받을 수 있습니다.,노인 일자리 및 사회활동 지원
취약계층시설에서 활동보조 업무를 수행할 때 최대 급여를 알려주세요.,"취약계층시설에서 활동보조 프로그램을 월 60시간 수행할 경우, 월 급여가 최대 59만 4,000원까지 지급됩니다. 여기에 주휴수당과 연차수당이 별도로 포함됩니다.",노인 일자리 및 사회활동 지원
시장형사업단에서 노인들이 참여할 수 있는 일자리 유형은 무엇이 있나요?,"시장형사업단에서 노인들은 노인일자리 수행기관이 운영하는 매장이나 사업단에서 활동하며, 식품 제조, 판매, 매장 운영, 택배 등의 일자리에 참여할 수 있습니다.",노인 일자리 및 사회활동 지원
"경비, 청소, 가사 등에 종사하려는 노인을 위한 일자리 제도는 어떤 것이 있나요?","취업알선형 제도를 통해 관련 직종의 업무능력을 보유한 노인을 수요처로 연계할 수 있으며, 경비, 청소, 가사, 간병인 등의 일자리가 해당합니다.",노인 일자리 및 사회활동 지원
민간기업에서의 인턴십을 원하는 노인에게 어떤 지원을 해주나요?,"시니어인턴십 제도를 통해 민간기업에서의 3개월 간 인턴 활동을 지원하고, 이후 기업에 계속 고용될 수 있도록 인건비 지원을 유도합니다.",노인 일자리 및 사회활동 지원
고령자친화기업에 대한 지원 내용에는 어떤 것들이 포함되어 있나요?,"노인다수 고용기업이나 우수 노인고용기업에 대한 지원을 제공하며, 인증형 노인 일자리와 창업형 노인 일자리가 포함됩니다.",노인 일자리 및 사회활동 지원
노년층의 사회 참여를 위한 프로그램에 참여하고 싶어요. 어디에서 신청할 수 있나요?,노인 일자리 및 사회활동 지원 프로그램은 가까운 주민센터(행정복지센터) 또는 노인일자리 수행기관에서 신청하실 수 있습니다. 시니어클럽이나 노인복지관 등에서 자세한 안내와 지원을 받으실 수 있어요.,노인 일자리 및 사회활동 지원
할머니께서는 요양원이나 복지 시설 말고도 사회에 참여할 방법이 있는지 궁금해하시는데 어떤 제도를 이용할 수 있을까요?,"노인분들을 위한 사회 참여 기회를 제공하는 '노인 일자리 및 사회활동 지원제도'를 이용하실 수 있습니다. 이 제도는 주민센터나 노인일자리 수행기관을 통해 신청 가능하고, 다양한 사회활동 및 일자리 프로그램에 참여하실 수 있습니다.",노인 일자리 및 사회활동 지원
"은퇴 후 활발한 사회생활을 유지하고 싶은데, 도움받을 수 있는 곳을 찾고 있어요. 어디로 문의해야 할까요?","은퇴 후 적극적인 사회 활동을 지원하는 다양한 프로그램이 있는데요, 이런 서비스는 주민센터(행정복지센터)나 노인일자리를 제공하는 기관에서 신청할 수 있습니다. 이곳에서 다양한 일자리 및 활동 프로그램에 대한 정보와 함께 신청 절차에 대해 안내 받으실 수 있어요.",노인 일자리 및 사회활동 지원
노인 분들을 위한 일자리 찾는 방법을 알려주세요.,노인일자리 상담안내 전화(1544-3388)를 이용하거나 한국노인인력개발원 지역본부에 문의하시면 노인 일자리와 사회활동 지원에 대한 정보를 얻을 수 있습니다.,노인 일자리 및 사회활동 지원
조부모님이 활동적인 노후를 보내실 수 있는 일자리 서비스는 어떻게 찾아볼 수 있나요?,"노년층을 위한 일자리 정보나 사회활동 프로그램 안내를 위한 전문 상담 서비스는 노인일자리 상담안내 번호(1544-3388)를 통해서 상담 받으실 수 있으며, 근처 한국노인인력개발원의 지역본부에서도 도움을 받으실 수 있습니다.",노인 일자리 및 사회활동 지원
"할아버지께서 새로운 활동에 참여하고 싶어하시는데, 어디서 정보를 알아볼 수 있을까요?","할아버지께서는 노인 일자리 상담안내 번호(1544-3388)로 연락하시거나, 지역의 한국노인인력개발원 지역본부로 문의하셔서 새로운 노년 활동이나 일자리 프로그램에 대한 상세한 정보를 받으실 수 있습니다.",노인 일자리 및 사회활동 지원
